#This file contains all possible configurations. The only supported configurations are the public configurations.
#Section Name,Setting Name,Type,Default Value,Upgrade Policy,Setting Type,Config Found In,Description
PlacementAndLoadBalancing,PartiallyPlaceServices,bool,true,Dynamic,PUBLIC,src\Reliability\LoadBalancing\PLBConfig.h,Determines if all service replicas in cluster will be placed "all or nothing" given limited suitable nodes for them 
PlacementAndLoadBalancing,InterruptBalancingForAllFailoverUnitUpdates,bool,false,Dynamic,PUBLIC,src\Reliability\LoadBalancing\PLBConfig.h,Determines if any type of failover unit update should interrupt fast or slow balancing run. With specified "false" balancing run will be interrupted if FailoverUnit:  is created/deleted; has missing replicas; changed primary replica location or changed number of replicas. Balancing run will NOT be interrupted in other cases - if FailoverUnit:  has extra replicas; changed any replica flag; changed only partition version or any other case. 
PlacementAndLoadBalancing,CheckAlignedAffinityForUpgrade,bool,false,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Move or swap primary replicas for aligned affinity together if it is true. 
PlacementAndLoadBalancing,CheckAffinityForUpgradePlacement,bool,false,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Add new replicas together for affinity correlated partitions during upgrade 
PlacementAndLoadBalancing,RelaxCapacityConstraintForUpgrade,bool,true,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Should capacity be relaxed if there is no enough capacity for the swaps of replicas during upgrade. 
PlacementAndLoadBalancing,UseAppGroupsInBoost,bool,false,Dynamic,TEST,src\Reliability\LoadBalancing\PLBConfig.h,Determines if boost tests will be executed with default application for all services that do not have one. 
PlacementAndLoadBalancing,TraceMetricInfoForBalancingRun,bool,true,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Determines whether we should trace metric info before and after balancing phase 
PlacementAndLoadBalancing,UseDefaultLoadForServiceOnEveryNode,bool,false,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Config that specifies whether we should use default load for -1 services 
PlacementHeuristicIncomingLoadFactor,PropertyGroup,KeyDoubleValueMap,None,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Determines how should PLB choose target nodes for replica placement based on incoming replicas load per defrag metric. This parameter should target first N most occupied nodes whose accumulated empty space in total is greater than incoming replicas load multiplied by value of this parameter; if N is greater than number of nodes calculated by parameter PlacementHeuristicEmptySpacePercent. 
PlacementHeuristicEmptySpacePercent,PropertyGroup,KeyDoubleValueMap,None,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Determines how should PLB choose target nodes for replica placement based on remaining free capacity per defrag metric. This parameter should target first M most occupied nodes whose accumulated empty space in total is greater than total cluster empty space multiplied by value of this parameter; if M is greater than number of nodes calculated by parameter PlacementHeuristicIncomingLoadFactor. 
PlacementAndLoadBalancing,AllowHigherChildTargetReplicaCountForAffinity,bool,true,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Setting which determines if higher child target replica count than parent will be considered as a valid state by affinity constraint 
PlacementAndLoadBalancing,QuorumBasedReplicaDistributionPerUpgradeDomains,bool,false,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Configuration that specifies whether replica distribution among upgrade domains (of services with packing policy) should be based on a partition write quorum or PLB should keep max replica difference between number of replicas per upgrade domains below 1. 
PlacementAndLoadBalancing,QuorumBasedReplicaDistributionPerFaultDomains,bool,false,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Configuration that specifies whether replica distribution among fault domains (of services with packing policy) should be based on a partition write quorum or PLB should keep max replica difference between number of replicas per fault domains below 1. 
PlacementAndLoadBalancing,AllowBalancingDuringApplicationUpgrade,bool,true,Dynamic,INTERNAL,src\Reliability\LoadBalancing\PLBConfig.h,Setting which determines whether balancing should be run during application upgrade 
Replication,InitialReplicationQueueSize,uint,64,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Deprecated. See Specific configs for Primary and Secondary Replication Queues
Replication,MaxReplicationQueueSize,uint,1024,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Deprecated. See Specific configs for Primary and Secondary Replication Queues
Replication,MaxReplicationQueueMemorySize,uint,0,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Deprecated. See Specific configs for Primary and Secondary Replication Queues
Replication,InitialCopyQueueSize,uint,64,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This value defines the initial size for the queue which maintains copy operations.  Note that it must be a power of 2.
Replication,MaxCopyQueueSize,uint,1024,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This is the maximum value defines the initial size for the queue which maintains replication operations.  Note that it must be a power of 2.  If during runtime the queue grows to this size operations will be throttled between the primary and secondary replicators.
Replication,BatchAcknowledgementInterval,TimeSpan,Common::TimeSpan::FromMilliseconds(15),Static,PUBLIC,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. Determines the amount of time that the replicator waits after receiving an operation before sending back an acknowledgement. Other operations received during this time period will have their acknowledgements sent back in a single message-> reducing network traffic but potentially reducing the throughput of the replicator.
Replication,MaxPendingAcknowledgements,uint,32,Dynamic,PUBLIC,src\Reliability\Replication\reconfig.h,Maximum number of outstanding operation acknowledgements.  Together with the BatchAckInterval controls replicator operation throttling.
Replication,EnableReplicationOperationHeaderInBody,bool,false,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,Bool that indicates if it is allowed to place the replication operation header in the body of the transport message instead of the header.
Replication,MaxReplicationMessageSize,uint,52428800,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Maximum message size of replication operations. Default is 50MB.
Replication,RequireServiceAck,bool,false,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Bool which controls whether the Windows Fabric Replicator will optimistically acknowledge operations on behalf of services. Setting this to false allows the replicator to optimistically acknowledge operations on behalf of the service. While true tells the replicator to require service ack via the Operation.Ack() API before the acknowledgement can be sent back to the primary service. Note that this flag is not respected for persistent services which always require services to acknowledge operations.
Replication,ReplicatorAddress,wstring,L"localhost:0",Static,PUBLIC,src\Reliability\Replication\reconfig.h,The endpoint in form of a string -'IP:Port' which is used by the Windows Fabric Replicator to establish connections with other replicas in order to send/receive operations
Replication,SecondaryClearAcknowledgedOperations,bool,false,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Bool which controls if the operations on the secondary replicator are cleared once they are ACK'd by the state provider. Setting this to true may result in additional copy operations during the build of an idle replica
Replication,UseStreamFaultsAndEndOfStreamOperationAck,bool,false,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Bool which indicates to Windows Fabric Replicator if the state provider intends to use the OperationStream2 interface. If this is enabled the state provider must report fault on the OperationStream2 interface if it cannot apply any more operations that are pumped from the stream.The Windows Fabric Replicator will also dispatch an End of Stream operation in the secondary copy and replication streams.
Replication,InitialPrimaryReplicationQueueSize,uint,64,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This value defines the initial size for the queue which maintains the replication operations on the primary. Note that it must be a power of 2.
Replication,MaxPrimaryReplicationQueueSize,uint,1024,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This is the maximum number of operations that could exist in the primary replication queue. Note that it must be a power of 2.
Replication,MaxPrimaryReplicationQueueMemorySize,uint,0,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This is the maximum value of the primary replication queue in bytes.
Replication,InitialSecondaryReplicationQueueSize,uint,64,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This value defines the initial size for the queue which maintains the replication operations on the secondary. Note that it must be a power of 2.
Replication,MaxSecondaryReplicationQueueSize,uint,2048,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This is the maximum number of operations that could exist in the secondary replication queue. Note that it must be a power of 2.
Replication,MaxSecondaryReplicationQueueMemorySize,uint,0,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This is the maximum value of the secondary replication queue in bytes.
Replication,PrimaryWaitForPendingQuorumsTimeout,TimeSpan,Common::TimeSpan::Zero,Static,PUBLIC,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. Specify timespan in seconds. Defines how long the primary replicator waits for receiving a quorum of acknowledgements for any pending replication operations before processing a reconfiguration request, that could potentially result in ‘cancelling’ the pending replication operationsl
Replication,QueueHealthMonitoringInterval,TimeSpan,Common::TimeSpan::FromSeconds(30),Static,PUBLIC,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. This value determines the time period used by the Replicator to monitor any warning/error health events in the replication operation queues. A value of '0' disables health monitoring
Replication,QueueHealthWarningAtUsagePercent,uint,80,Static,PUBLIC,src\Reliability\Replication\reconfig.h,This value determines the replication queue usage(in percentage) after which we report warning about high queue usage. We do so after a grace interval of QueueHealthMonitoringInterval. If the queue usage falls below this percentage in the grace interval, the warning is not reported.
Replication,SlowApiMonitoringInterval,TimeSpan,Common::TimeSpan::FromSeconds(120),Static,PUBLIC,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. This value determines the time period used by the Replicator to monitor GetNextCopyState and GetNextCopyContext async api's. A value of '0' disables health monitoring. A warning health report is generated if the async api takes longer than this duration
Replication,RetryInterval,TimeSpan,Common::TimeSpan::FromSeconds(5),Static,PUBLIC,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. When an operation is lost or rejected this timer determines how often the replicator will retry sending the operation.
Replication,CompleteReplicateThreadCount,uint,0,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,The maximum number of parallel threads that can be used by the Windows Fabric Replicator to quorum complete Replication operations on the primary
Replication,AllowMultipleQuorumSet,bool,true,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,Bool which controls whether the Windows Fabric Replicator considers replicas in the previous and current configuration to compute quorum during reconfigurations. Setting this to false could result in higher chances of dataloss during failures
Replication,TraceInterval,TimeSpan,Common::TimeSpan::FromSeconds(30),Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. Determines the tracing interval of the replicator's progress (if there was any progress from the previous trace).
Replication,QueueFullTraceInterval,TimeSpan,Common::TimeSpan::FromSeconds(10),Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,EnableSlowIdleRestartForVolatile,bool,false,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,EnableSlowIdleRestartForPersisted,bool,true,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,SlowIdleRestartAtQueueUsagePercent,uint,85,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,EnableSlowActiveSecondaryRestartForVolatile,bool,false,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,EnableSlowActiveSecondaryRestartForPersisted,bool,true,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,SlowActiveSecondaryRestartAtQueueUsagePercent,uint,90,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,ActiveSecondaryCountAdditionalToWriteQuorumNotRestaredDueToSlowness,uint,0,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,SlowActiveSecondaryRestartAtAgeOfOldestPrimaryOperation,TimeSpan,Common::TimeSpan::FromSeconds(120),Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,SecondaryProgressRateDecayFactor,double,0.5,Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
Replication,IdleReplicaMaxLagDurationBeforePromotion,TimeSpan,Common::TimeSpan::FromSeconds(60),Dynamic,INTERNAL,src\Reliability\Replication\reconfig.h,Specify timespan in seconds. TODO: GET DETAILS AND ADD TO GenerateConfigurationsCSV.pl
SeedNodeClientConnectionAddresses,PropertyGroup,SeedNodeConfig,None,Dynamic,PUBLIC,src\retail\native\FabricInstallerService\SeedNodeClientConnectionAddressesConfig.h,
FailoverManager,SystemReplicaRestartWaitDuration,TimeSpan,Common::TimeSpan::FromSeconds(60.0 * 30),Dynamic,INTERNAL,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. When a persisted system replica goes down; Windows Fabric waits for this duration for the replica to come back up before creating new replacement  replicas (which would require a copy of the state). 
FailoverManager,UserReplicaRestartWaitDuration,TimeSpan,Common::TimeSpan::FromSeconds(60.0 * 30),Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. When a persisted replica goes down; Windows Fabric waits for this duration for the replica to come back up before creating new replacement  replicas (which would require a copy of the state). 
FailoverManager,QuorumLossWaitDuration,TimeSpan,Common::TimeSpan::MaxValue,Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. This is the max duration for which we allow a partition to be in a state of quorum loss. If the partition is still in quorum loss after this duration; the partition is recovered from quorum loss by considering the down replicas as lost. Note that this can potentially incur data loss. 
FailoverManager,SystemStandByReplicaKeepDuration,TimeSpan,Common::TimeSpan::FromSeconds(3600.0 * 24 * 7),Dynamic,INTERNAL,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. When a persisted system replica come back from a down state; it may have already been replaced. This timer determines how long the FM will keep the standby replica before discarding it. 
FailoverManager,UserStandByReplicaKeepDuration,TimeSpan,Common::TimeSpan::FromSeconds(3600.0 * 24 * 7),Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. When a persisted replica come back from a down state; it may have already been replaced. This timer determines how long the FM will keep the standby replica before discarding it. 
FailoverManager,SystemMaxStandByReplicaCount,int,3,Dynamic,INTERNAL,src\ServiceModel\ServiceModelConfig.h,The default max number of StandBy replicas that the system keeps for system services. 
FailoverManager,UserMaxStandByReplicaCount,int,1,Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,The default max number of StandBy replicas that the system keeps for user services. 
Federation,NodeNamePrefixesForV1Generator,wstring,L"",Static,PUBLIC,src\ServiceModel\ServiceModelConfig.h,This specifies a list of roles for which V1 node id generator should be used. 
Federation,UseV2NodeIdGenerator,bool,false,Static,PUBLIC,src\ServiceModel\ServiceModelConfig.h,This configuration specifies whether or not to use V2 node id generator. 
Federation,NodeIdGeneratorVersion,wstring,L"",NotAllowed,PUBLIC,src\ServiceModel\ServiceModelConfig.h,This configuration specifies whether to use V3 node id generator. 
NamingService,MaxPropertyNameLength,int,256,Static,INTERNAL,src\ServiceModel\ServiceModelConfig.h,Maximum allowed property name length (depends on local store limits) 
NamingService,MaxMessageSize,int,4*1024*1024,Static,PUBLIC,src\ServiceModel\ServiceModelConfig.h,The maximum message size for client node communication when using naming. DOS attack alleviation; default value is 4MB 
NamingService,MessageContentBufferRatio,double,0.75,Dynamic,INTERNAL,src\ServiceModel\ServiceModelConfig.h,The fraction of MaxMessageSize to use as the available buffer limit when calculating how much data to put in a single message (should be in the range [0.0; 1.0]) 
NamingService,MaxFileOperationTimeout,TimeSpan,Common::TimeSpan::FromMinutes(30),Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. The maximum timeout allowed for file store service operation. Requests specifying a larger timeout will be rejected. 
NamingService,MaxOperationTimeout,TimeSpan,Common::TimeSpan::FromSeconds(600),Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. The maximum timeout allowed for client operations. Requests specifying a larger timeout will be rejected. 
NamingService,MaxClientConnections,int,1000,Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,The maximum allowed number of client connections per gateway. 
NamingService,ServiceNotificationTimeout,TimeSpan,Common::TimeSpan::FromSeconds(30),Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,Specify timespan in seconds. The timeout used when delivering service notifications to the client. 
NamingService,MaxOutstandingNotificationsPerClient,int,1000,Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,The maximum number of outstanding notifications before a client registration is forcibly closed by the gateway. 
NamingService,MaxIndexedEmptyPartitions,int,1000,Dynamic,PUBLIC,src\ServiceModel\ServiceModelConfig.h,The maximum number of empty partitions that will remain indexed in the notification cache for synchronizing reconnecting clients. Any empty partitions above this number will be removed from the index in ascending lookup version order. Reconnecting clients can still synchronize and receive missed empty partition updates; but the synchronization protocol becomes more expensive. 
NamingService,GatewayServiceDescriptionCacheLimit,int,0,Static,PUBLIC,src\ServiceModel\ServiceModelConfig.h,The maximum number of entries maintained in the LRU service description cache at the Naming Gateway (set to 0 for no limit). 
FabricClient,MaxApplicationParameterLength,int,1024*1024,Dynamic,INTERNAL,src\ServiceModel\ServiceModelConfig.h,------------------------------- Fabric Client Configuration ------------------------------- 
Query,QueryPagerContentRatio,double,1.0,Dynamic,TEST,src\ServiceModel\ServiceModelConfig.h,------------------------------- Query ------------------------------- The fraction of MaxMessageSize to use as the available buffer limit when calculating how much data to put in a single message (should be in the range [0.0; 1.0]) 
EseStore,DatabasePageSizeInKB,int,8,NotAllowed,INTERNAL,src\Store\StoreConfig.h, Settings that are related to performance  
EseStore,VerPageSizeInKB,int,8,NotAllowed,INTERNAL,src\Store\StoreConfig.h,
EseStore,EseLogFileSizeInKB,int,5120,NotAllowed,INTERNAL,src\Store\StoreConfig.h,
EseStore,EseLogBufferSizeInKB,int,1024,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,EsePoolMinSize,int,100,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,EsePoolAdjustmentSize,int,10,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,EsePoolEvictionPeriodInSeconds,int,900,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,MaxAsyncCommitDelayInMilliseconds,int,200,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,MinAsyncCommitThreadNumber,int,12,Static,INTERNAL,src\Store\StoreConfig.h,This is Linux only; for async commit job queue. We do not #if out this line for windows as it is required for generating config file 
EseStore,EseMinDatabasePagesInBufferPoolCache,int,64,Static,INTERNAL,src\Store\StoreConfig.h, This setting is used to reduce the chance ESE runs out of buffer pages It is a per instance setting. Each ESE instance will have this many pages in buffer pool as a minimum.  
EseStore,DeleteDatabaseRetryCount,int,20,Dynamic,INTERNAL,src\Store\StoreConfig.h, Internal retry counts and delays  
EseStore,DeleteDatabaseRetryDelayMilliseconds,int,1000,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,OpenDatabaseRetryCount,int,30,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,OpenDatabaseRetryDelayMilliseconds,int,1000,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,SwapDatabaseRetryCount,int,10,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,SwapDatabaseRetryDelayMilliseconds,int,1000,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,InvalidSessionThreadRetryDelayMilliseconds,int,100,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,InvalidSessionThreadRetryCount,int,10,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,SecondaryApplyRetryCount,int,50,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,SecondaryApplyRetryDelayMilliseconds,int,100,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,MaxJetInstances,int,500,Static,INTERNAL,src\Store\StoreConfig.h, Settings that are to control ESE resource use; intended to catch bugs  
EseStore,MaxSessions,int,16384,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,MaxCursors,int,16384,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,MaxOpenTables,int,49152,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,MaxVerPages,int,16384,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,CheckpointDepthMaxInMB,int,512,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,MaxCacheSizeInMB,int,1024,Static,INTERNAL,src\Store\StoreConfig.h, Value of -1 for int values uses ESE defaults  
EseStore,MaxDefragFrequencyInMinutes,int,60 * 24,Dynamic,INTERNAL,src\Store\StoreConfig.h,MaxDefragFrequencyInMinutes <= 0 to disable 
EseStore,DefragRetryDelayInSeconds,int,30,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,DefragThresholdInMB,int,500,Dynamic,INTERNAL,src\Store\StoreConfig.h,
EseStore,CompactionThresholdInMB,int,0,Dynamic,INTERNAL,src\Store\StoreConfig.h,Offline compaction occurs during open if the database file size exceeds this threshold (<=0 to disable). 
EseStore,IntrinsicValueThresholdInBytes,int,0,Dynamic,INTERNAL,src\Store\StoreConfig.h,Value lengths less than or equal this threshold will be written to ESE using the JET_bitSetIntrinsicLV flag (<=0 to disable and use the ESE default of 1024 bytes). 
EseStore,ComputeLogFileSizeSource,wstring,L"edb.log",Dynamic,INTERNAL,src\Store\StoreConfig.h,The existing log file size is determined by checking the filesize of this file (current log file by default) 
EseStore,EseEnableBackgroundMaintenance,bool,true,Static,INTERNAL,src\Store\StoreConfig.h, Enable the background database maintenance task that does ECC checks to fix bit errors; etc. Value of -1 for int values uses ESE defaults  Default for EseEnableScanSerialization = 20ms Default for EseScanIntervalMinInSeconds = 1 * 24 * 60 * 60 = 1 day Default for EseScanIntervalMaxInSeconds = 7 * 24 * 60 * 60 = 7 days  
EseStore,EseEnableScanSerialization,bool,false,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,EseScanThrottleInMilleseconds,int,-1,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,EseScanIntervalMinInSeconds,int,-1,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,EseScanIntervalMaxInSeconds,int,-1,Static,INTERNAL,src\Store\StoreConfig.h,
EseStore,AssertOnFatalError,bool,false,Dynamic,INTERNAL,src\Store\StoreConfig.h, Debugging  
ReplicatedStore,FabricTimePersistInterval,TimeSpan,Common::TimeSpan::Zero,Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds.  ReplicatedStore  
ReplicatedStore,FabricTimeRefreshTimeoutValue,TimeSpan,Common::TimeSpan::FromSeconds(10),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,TombstoneCleanupLimit,int,10000,Dynamic,INTERNAL,src\Store\StoreConfig.h,Tombstone cleanup is triggered on delete when the total number of tombstones exceeds this value. 
ReplicatedStore,MaxTombstonesPerCleanup,int,200000,Dynamic,INTERNAL,src\Store\StoreConfig.h,Tombstone cleanup will not attempt to cleanup more than this number of tombstones per cleanup round. Each cleanup round attempts to reduce the number of tombstones by half. 
ReplicatedStore,EnableTombstoneCleanup2,bool,true,Static,INTERNAL,src\Store\StoreConfig.h,Enables optimized tombstone cleanup algorithm 
ReplicatedStore,TombstoneMigrationBatchSize,int,200000,Dynamic,INTERNAL,src\Store\StoreConfig.h,Maximum number of tombstones to migrate per transaction batch (if needed) 
ReplicatedStore,DatabaseRebuildBatchSizeInBytes,int,2 * 1024 * 1024,Dynamic,INTERNAL,src\Store\StoreConfig.h,The transaction batch size to use when replaying on a secondary replica in FABRIC_KEY_VALUE_STORE_FULL_COPY_MODE_REBUILD mode (dynamic; but requires replica restart) 
ReplicatedStore,ThrottleCountersRefreshIntervalInOperationCount,int,256,Static,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,ThrottleCountersRefreshInterval,TimeSpan,Common::TimeSpan::FromSeconds(1),Static,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,TargetCopyOperationSize,int,2 * 1024 * 1024,Static,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,CopyOperationSizeRatio,double,0.80,Static,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,MaxEpochHistoryCount,int,200,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,EnableRepairPolicy,bool,true,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,RepairPolicyTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,EnableFileStreamFullCopy,bool,true,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,MaxFileStreamFullCopyWaiters,int,-1,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,FileStreamFullCopyRetryDelay,TimeSpan,Common::TimeSpan::FromSeconds(30),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,WaitForCopyLsnRetryDelayInMillis,int,500,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,MaxWaitForCopyLsnRetry,int,120,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,EnableSystemServiceFlushOnDrain,bool,true,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,EnableUserServiceFlushOnDrain,bool,true,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,EnableEndOfStreamAckOverride,bool,true,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,AssertOnOpenSharingViolation,bool,true,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,SlowCommitTraceThreshold,TimeSpan,Common::TimeSpan::FromSeconds(1),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,SlowCommitCountThreshold,int,60,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,SlowCommitTimeThreshold,TimeSpan,Common::TimeSpan::FromSeconds(60),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,EnableSlowCommitTest,bool,false,Dynamic,INTERNAL,src\Store\StoreConfig.h,
ReplicatedStore,DefaultHealthReportTimeToLive,TimeSpan,Common::TimeSpan::FromSeconds(60),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,LifecycleAssertTimeout,TimeSpan,Common::TimeSpan::Zero,Dynamic,DEPRECATED,src\Store\StoreConfig.h,Specify timespan in seconds. Tracks lifecycle operations and asserts if this timeout expires waiting for the operation to complete (0 to disable)  
ReplicatedStore,LifecycleOpenAssertTimeout,TimeSpan,Common::TimeSpan::Zero,Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,LifecycleChangeRoleAssertTimeout,TimeSpan,Common::TimeSpan::FromSeconds(120),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,LifecycleCloseAssertTimeout,TimeSpan,Common::TimeSpan::FromSeconds(300),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. 
ReplicatedStore,UserServiceEnumerationPerfTraceThreshold,int,5,Dynamic,INTERNAL,src\Store\StoreConfig.h,Threshold (in seconds of elapsed time) over which KVS enumerations will emit detailed performance traces. Only active API calls are included as elapsed time. 
ReplicatedStore,TransactionDrainTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60),Dynamic,INTERNAL,src\Store\StoreConfig.h,Specify timespan in seconds. Dynamic for new replicas only (existing replicas will continue to use the old value until re-opened) 
ReplicatedStore,OpenLocalStoreThrottle,int,10,Dynamic,INTERNAL,src\Store\StoreConfig.h,Throttles the number of concurrent local store open calls per process (0 to disable the throttle) 
